paper_id,material_base,pa6_pct,glass_fiber_pct,graphite_pct,mos2_pct,pa66_pct,other_ingredients,other_ingredients_wt_pct,load_N,speed_ms,distance_m,PV_factor,counterface,test_type,environment,humidity_pct,temperature_C,fabrication,COF,wear_rate_mm3Nm,wear_volume_mm3,mass_loss_mg,contact_temp_C,source_doi,extraction_method,confidence,notes,date_added
UNAL2023,PA6,70,0,10,0,0,load:20N,20,0.5,1000,,,PA6,PoD,dry,23,23,injection,0.5,,,,,10.1002/mawe.202200057,line_graph,low,reported wear rate in m2/N converted to mm3/Nm,2026-09-01
UNAL2023,PA6,60,0,10,0,0,load:30N,30,0.5,1000,,,PA6,PoD,dry,23,23,injection,0.4,,,,,10.1002/mawe.202200057,line_graph,low,reported wear rate in m2/N converted to mm3/Nm,2026-09-01
UNAL2023,PA6,75,0,15,0,0,load:10N,10,0.5,1000,,,PA6,PoD,dry,23,23,injection,0.63,,,,,10.1002/mawe.202200057,line_graph,low,reported wear rate in m2/N converted to mm3/Nm,2026-09-01
UNAL2023,PA6,65,0,15,0,0,load:20N,20,0.5,1000,,,PA6,PoD,dry,23,23,injection,0.45,,,,,10.1002/mawe.202200057,line_graph,low,reported wear rate in m2/N converted to mm3/Nm,2026-09-01
UNAL2023,PA6,55,0,15,0,0,load:30N,30,0.5,1000,,,PA6,PoD,dry,23,23,injection,0.36,,,,,10.1002/mawe.202200057,line_graph,low,reported wear rate in m2/N converted to mm3/Nm,2026-09-01
UNAL2023,PA6,83,0,15,0,0,wax,2,10,0.5,1000,,PA6,PoD,dry,,23,injection,0.18,0.00025,,,,10.1002/mawe.202200057,line_graph,low,reported wear rate in m2/N converted to mm3/Nm,2026-09-01
UNAL2023,PA6,83,0,15,0,0,wax,2,20,0.5,1000,,PA6,PoD,dry,,23,injection,0.14,0.00023,,,,10.1002/mawe.202200057,line_graph,low,reported wear rate in m2/N converted to mm3/Nm,2026-09-01
UNAL2023,PA6,83,0,15,0,0,wax,2,30,0.5,1000,,PA6,PoD,dry,,23,injection,0.11,0.00021,,,,10.1002/mawe.202200057,line_graph,low,reported wear rate in m2/N converted to mm3/Nm,2026-09-01
UNAL2023,PA6,83,0,15,0,0,wax,2,50,0.5,1000,,PA6,PoD,dry,,23,injection,0.09,0.00016,,,,10.1002/mawe.202200057,line_graph,low,reported wear rate in m2/N converted to mm3/Nm,2026-09-01
VIKRAM2024,PA6,100,0,0,0,,,,,,,,steel,PoD,dry,,25,injection,0.5794,0.000015,,,,10.1002/app.56119,table,high,Mean COF and wear rate for 0 mass% GF from Taguchi response tables 10 and 14,2026-09-01
VIKRAM2024,PA6,95,5,0,0,,,,,,,,steel,PoD,dry,,25,injection,0.2669,0.000002,,,,10.1002/app.56119,table,high,Mean COF and wear rate for 5 mass% GF from Taguchi response tables 10 and 14,2026-09-01
VIKRAM2024,PA6,90,10,0,0,,,,,,,,steel,PoD,dry,,25,injection,0.3708,0.000003,,,,10.1002/app.56119,table,high,Mean COF and wear rate for 10 mass% GF from Taguchi response tables 10 and 14,2026-09-01
VIKRAM2024,PA6,80,20,0,0,,,,,,,,steel,PoD,dry,,25,injection,0.3039,0.000003,,,,10.1002/app.56119,table,high,Mean COF and wear rate for 20 mass% GF from Taguchi response tables 11 and 15,2026-09-01
WALCZAK2022,PA6,75,25,0,0,0,,,25,0.1,300,,steel,PoD,dry,,22,injection,0.071,2.51e-6,,,,10.12913/22998624/147515,bar_chart,high,Tested dry before water absorption,2026-09-01
WALCZAK2022,PA6,75,25,0,0,0,,,25,0.1,300,,steel,PoD,water,,22,injection,0.119,6.65e-6,,,,10.12913/22998624/147515,bar_chart,high,Tested after 14 days water absorption,2026-09-01
WALCZAK2022,PA6,70,30,0,0,0,,,25,0.1,300,,steel,PoD,dry,,22,injection,0.261,3.08e-5,,,,10.12913/22998624/147515,bar_chart,high,Tested dry before water absorption,2026-09-01
WALCZAK2022,PA6,70,30,0,0,0,,,25,0.1,300,,steel,PoD,water,,22,injection,0.117,7.84e-6,,,,10.12913/22998624/147515,bar_chart,high,Tested after 14 days water absorption,2026-09-01
WALCZAK2022,PA66,0,25,0,0,75,,,25,0.1,300,,steel,PoD,dry,,22,injection,0.273,4.47e-5,,,,10.12913/22998624/147515,bar_chart,high,Tarnamid A PA66/GF25 tested dry before water absorption,2026-09-01
WALCZAK2022,PA66,0,25,0,0,75,,,25,0.1,300,,steel,PoD,water,,22,injection,0.321,1.81e-4,,,,10.12913/22998624/147515,bar_chart,high,Tarnamid A PA66/GF25 tested after 14 days water absorption,2026-09-01
WALCZAK2022,PA66,0,25,0,0,75,,,25,0.1,300,,steel,PoD,dry,,22,injection,0.141,4.91e-6,,,,10.12913/22998624/147515,bar_chart,high,Ultramid A3XZG5 PA66/GF25 tested dry before water absorption,2026-09-01
WALCZAK2022,PA66,0,25,0,0,75,,,25,0.1,300,,steel,PoD,water,,22,injection,0.277,2.69e-5,,,,10.12913/22998624/147515,bar_chart,high,Ultramid A3XZG5 PA66/GF25 tested after 14 days water absorption,2026-09-01
WOLLASTONITE2014,PA6,100,0,0,0,0,,,,6,1,,steel,PoD,dry,,,injection,0.34,,,0.00070,,10.21533/pen.v2i1.35,table,high,,2026-09-01
WOLLASTONITE2014,PA6,100,0,0,0,0,,,,10,1,,steel,PoD,dry,,,injection,0.48,,,0.00075,,10.21533/pen.v2i1.35,table,high,,2026-09-01
WOLLASTONITE2014,PA6,100,0,0,0,0,,,,20,1,,steel,PoD,dry,,,injection,0.58,,,0.00105,,10.21533/pen.v2i1.35,table,high,,2026-09-01
WOLLASTONITE2014,PA6,100,0,0,0,0,,,,6,1.5,,steel,PoD,dry,,,injection,0.26,,,0.00085,,10.21533/pen.v2i1.35,table,high,,2026-09-01
WOLLASTONITE2014,PA6,100,0,0,0,0,,,,10,1.5,,steel,PoD,dry,,,injection,0.36,,,0.00100,,10.21533/pen.v2i1.35,table,high,,2026-09-01
WOLLASTONITE2014,PA6,100,0,0,0,0,,,,20,1.5,,steel,PoD,dry,,,injection,0.57,,,0.00120,,10.21533/pen.v2i1.35,table,high,,2026-09-01
WOLLASTONITE2014,PA6,100,0,0,0,0,,,,6,2,,steel,PoD,dry,,,injection,0.19,,,0.00095,,10.21533/pen.v2i1.35,table,high,,2026-09-01
WOLLASTONITE2014,PA6,100,0,0,0,0,,,,10,2,,steel,PoD,dry,,,injection,0.24,,,0.00125,,10.21533/pen.v2i1.35,table,high,,2026-09-01
WOLLASTONITE2014,PA6,100,0,0,0,0,,,,20,2,,steel,PoD,dry,,,injection,0.32,,,0.00155,,10.21533/pen.v2i1.35,table,high,,2026-09-01
WOLLASTONITE2014,PA6,95,0,0,0,0,wollastonite,5,,6,1,,steel,PoD,dry,,,injection,0.13,,,0.00055,,10.21533/pen.v2i1.35,table,high,,2026-09-01
WOLLASTONITE2014,PA6,95,0,0,0,0,wollastonite,5,,10,1,,steel,PoD,dry,,,injection,0.29,,,0.00065,,10.21533/pen.v2i1.35,table,high,,2026-09-01
WOLLASTONITE2014,PA6,95,0,0,0,0,wollastonite,5,,20,1,,steel,PoD,dry,,,injection,0.41,,,0.00090,,10.21533/pen.v2i1.35,table,high,,2026-09-01
WOLLASTONITE2014,PA6,95,0,0,0,0,wollastonite,5,,6,1.5,,steel,PoD,dry,,,injection,0.09,,,0.00055,,10.21533/pen.v2i1.35,table,high,,2026-09-01
WOLLASTONITE2014,PA6,95,0,0,0,0,wollastonite,5,,10,1.5,,steel,PoD,dry,,,injection,0.15,,,0.00085,,10.21533/pen.v2i1.35,table,high,,2026-09-01
WOLLASTONITE2014,PA6,95,0,0,0,0,wollastonite,5,,20,1.5,,steel,PoD,dry,,,injection,0.25,,,0.00090,,10.21533/pen.v2i1.35,table,high,,2026-09-01
WOLLASTONITE2014,PA6,95,0,0,0,0,wollastonite,5,,6,2,,steel,PoD,dry,,,injection,0.05,,,0.00075,,10.21533/pen.v2i1.35,table,high,,2026-09-01
WOLLASTONITE2014,PA6,95,0,0,0,0,wollastonite,5,,10,2,,steel,PoD,dry,,,injection,0.09,,,0.00100,,10.21533/pen.v2i1.35,table,high,,2026-09-01
WOLLASTONITE2014,PA6,95,0,0,0,0,wollastonite,5,,20,2,,steel,PoD,dry,,,injection,0.12,,,0.00105,,10.21533/pen.v2i1.35,table,high,,2026-09-01
WOLLASTONITE2014,PA6,90,0,0,0,0,wollastonite,10,,6,1,,steel,PoD,dry,,,injection,0.12,,,0.00015,,10.21533/pen.v2i1.35,table,high,,2026-09-01
WOLLASTONITE2014,PA6,90,0,0,0,0,wollastonite,10,,10,1,,steel,PoD,dry,,,injection,0.18,,,0.00050,,10.21533/pen.v2i1.35,table,high,,2026-09-01
WOLLASTONITE2014,PA6,90,0,0,0,0,wollastonite,10,,20,1,,steel,PoD,dry,,,injection,0.21,,,0.00060,,10.21533/pen.v2i1.35,table,high,,2026-09-01
WOLLASTONITE2014,PA6,90,0,0,0,0,wollastonite,10,,6,1.5,,steel,PoD,dry,,,injection,0.07,,,0.00035,,10.21533/pen.v2i1.35,table,high,,2026-09-01
WOLLASTONITE2014,PA6,90,0,0,0,0,wollastonite,10,,10,1.5,,steel,PoD,dry,,,injection,0.10,,,0.00070,,10.21533/pen.v2i1.35,table,high,,2026-09-01
WOLLASTONITE2014,PA6,90,0,0,0,0,wollastonite,10,,20,1.5,,steel,PoD,dry,,,injection,0.13,,,0.00085,,10.21533/pen.v2i1.35,table,high,,2026-09-01
WOLLASTONITE2014,PA6,90,0,0,0,0,wollastonite,10,,6,2,,steel,PoD,dry,,,injection,0.05,,,0.00055,,10.21533/pen.v2i1.35,table,high,,2026-09-01
WOLLASTONITE2014,PA6,90,0,0,0,0,wollastonite,10,,10,2,,steel,PoD,dry,,,injection,0.06,,,0.00080,,10.21533/pen.v2i1.35,table,high,,2026-09-01
WOLLASTONITE2014,PA6,90,0,0,0,0,wollastonite,10,,20,2,,steel,PoD,dry,,,injection,0.07,,,0.00085,,10.21533/pen.v2i1.35,table,high,,2026-09-01
YOU2014,PA6,95,0,0,0,,TiO2,5,40,,,,steel,BoP,dry,50,20,injection,0.544,0.000435,,,,10.1016/j.wear.2013.12.018,prose,high,sliding speed: 200 rpm; matrix TiO2/PA6 (5/95 by weight),2026-09-01
YOU2014,PA6,92.625,0,0,0,,TiO2; UHMWPE,4.875; 2.5,40,,,,steel,BoP,dry,50,20,injection,0.28,0.00006,,,,10.1016/j.wear.2013.12.0,,,,2026-09-01
ZAGHLOUL2023,PA6,100,0,0,0,,,,,10,,,other,PoD,dry,,25,injection,0.878,0.012371,,6.814,7.7,10.1016/j.triboint.2023.109059,table,high,,2026-09-01
ZAGHLOUL2023,PA6,100,0,0,0,,,,,20,,,other,PoD,dry,,25,injection,0.857,0.011327,,12.4,,,,high,,2026-09-01
ZAGHLOUL2023b,PA6,75,25,0,0,,,10,0.31,257.48,,,other,PoD,dry,50,25,injection,0.01157459,31.10,38.00,,,10.3390/polym15030694,mixed,high,COF not reported; SAVE_FOR_MANUAL,2026-09-01
ZAGHLOUL2023b,PA6,50,50,0,0,,,10,0.31,257.48,,,other,PoD,dry,50,25,injection,0.01065342,27.18,41.60,,,10.3390/polym15030694,mixed,high,COF not reported; SAVE_FOR_MANUAL,2026-09-01
ZAVRAZHIN2025,PA6,100,0,0,0,,,,,,,,steel,PoD,dry,50,23,injection,0.196,,,,,10.3390/sci7040178,table,high,neat PA6,2026-09-01
ZAVRAZHIN2025,PA6,99.75,0,0,0.25,,,,,,,,steel,PoD,dry,50,23,injection,0.168,,,,,10.3390/sci7040178,table,high,mixing mode MA (mechanical activation in planetary mills),2026-09-01
ZAVRAZHIN2025,PA6,99.75,0,0,0.25,,,,,,,,steel,PoD,dry,50,23,injection,0.151,,,,,10.3390/sci7040178,table,high,mixing mode DT (turbulent mixer drum tumblers),2026-09-01
ZAVRAZHIN2025,PA6,99.5,0,0,0.5,,,,,,,,steel,PoD,dry,50,23,injection,0.161,,,,,10.3390/sci7040178,table,high,mixing mode MA (mechanical activation in planetary mills),2026-09-01
ZAVRAZHIN2025,PA6,99.5,0,0,0.5,,,,,,,,steel,PoD,dry,50,23,injection,0.157,,,,,10.3390/sci7040178,table,high,mixing mode DT (turbulent mixer drum tumblers),2026-09-01
ZAVRAZHIN2025,PA6,99,0,0,1,,,,,,,,steel,PoD,dry,50,23,injection,0.174,,,,,10.3390/sci7040178,table,high,mixing mode MA (mechanical activation in planetary mills),2026-09-01
ZAVRAZHIN2025,PA6,99,0,0,1,,,,,,,,steel,PoD,dry,50,23,injection,0.157,,,,,10.3390/sci7040178,table,high,mixing mode DT (turbulent mixer drum tumblers),2026-09-01
ZAVRAZHIN2025,PA6,97,0,0,3,,,,,,,,steel,PoD,dry,50,23,injection,0.174,,,,,10.3390/sci7040178,table,high,mixing mode MA (mechanical activation in planetary mills),2026-09-01
ZAVRAZHIN2025,PA6,97,0,0,3,,,,,,,,steel,PoD,dry,50,23,injection,0.169,,,,,10.3390/sci7040178,table,high,mixing mode DT (turbulent mixer drum tumblers),2026-09-01
ZAVRAZHIN2025,PA6,95,0,0,5,,,,,,,,steel,PoD,dry,50,23,injection,0.186,,,,,10.3390/sci7040178,table,high,mixing mode MA (mechanical activation in planetary mills),2026-09-01
ZAVRAZHIN2025,PA6,95,0,0,5,,,,,,,,steel,PoD,dry,50,23,injection,0.156,,,,,10.3390/sci7040178,table,high,mixing mode DT (turbulent mixer drum tumblers),2026-09-01
ZHOU2018,PA6,80,0,0,0,,basalt fiber,20,100,0.167,300.6,,steel,BoP,dry,,,injection,0.283,0.0000171,,,,10.1016/j.matchemphys.2018.06.080,line_graph,medium,20 wt% BF/PA6 composite; wear rate reported as 17.1 x 10^-6 mm3/Nm,2026-09-01
ZHOU2018,PA6,80,0,0,0,,basalt fiber; polyurethane,20; unstated,100,0.167,300.6,,steel,BoP,dry,,,injection,0.276,0.0000162,,,,10.1016/j.matchemphys.2018.06.080,line_graph,medium,20 wt% PU-BF/PA6 composite; wear rate reported as 16.2 x 10^-6 mm3/Nm,2026-09-01
ZHOU2018,PA6,80,0,0,0,,basalt fiber; polyurethane; graphene,20; unstated; unstated,100,0.167,300.6,,steel,BoP,dry,,,injection,0.266,0.0000136,,,,10.1016/j.matchemphys.2018.06.080,line_graph,medium,20 wt% (0.1 g/L GR-coated BF)/PA6 composite; wear rate reported as 13.6 x 10^-6 mm3/Nm,2026-09-01
ZHOU2018,PA6,80,0,0,0,,basalt fiber; polyurethane; graphene,20; unstated; unstated,100,0.167,300.6,,steel,BoP,dry,,,injection,0.252,0.0000123,,,,10.1016/j.matchemphys.2018.06.080,line_graph,medium,20 wt% (0.3 g/L GR-coated BF)/PA6 composite; wear rate reported as 12.3 x 10^-6 mm3/Nm,2026-09-01
ZHOU2018,PA6,80,0,0,0,,basalt fiber; polyurethane; graphene,20; unstated; unstated,100,0.167,300.6,,steel,BoP,dry,,,injection,0.235,0.0000107,,,,10.1016/j.matchemphys.2018.06.080,line_graph,medium,20 wt% (0.5 g/L GR-coated BF)/PA6 composite; COF ~0.24 in text; wear rate reported as 10.7 x 10^-6 mm3/Nm,2026-09-01
ZHOU2018,PA6,80,0,0,0,,basalt fiber; polyurethane; graphene,20; unstated; unstated,100,0.167,300.6,,steel,BoP,dry,,,injection,0.243,0.0000099,,,,10.1016/j.matchemphys.2018.06.080,line_graph,medium,20 wt% (1.0 g/L GR-coated BF)/PA6 composite; wear rate reported as 9.9 x 10^-6 mm3/Nm,2026-09-01
